exchange, name, bankroll, eProfit, sdProfit, pptd, winRate, buyRate, days, hProfit
01"       ,      E0P.MU.csv,   1.232,  0.00,  0.05,   0.001,  0.51,   0.312,  260
 Inc."    ,      6MK.DE.csv,   1.231,  0.00,  0.01,   0.001,  0.52,   0.327,  260
DUS       ,     STO3.DU.csv,   1.231,  0.00,  0.02,   0.001,  0.51,   0.269,  260
FRA       ,       SFK.F.csv,   1.230,  0.00,  0.03,   0.001,  0.53,   0.269,  260
HAM       ,      C9T.HM.csv,   1.230,  0.00,  0.04,   0.001,  0.06,   0.819,  260
25"       ,      10H.BE.csv,   1.229,  0.00,  0.03,   0.001,  0.56,   0.246,  260
SET       ,     UVAN.BK.csv,   1.229,  0.00,  0.02,   0.001,  0.36,   0.288,  260
02"       ,      C3U.BE.csv,   1.229,  0.00,  0.02,   0.001,  0.29,   0.485,  260
DUS       ,      SOW.DU.csv,   1.229,  0.00,  0.02,   0.001,  0.61,   0.254,  260
HAM       ,     CAT1.HM.csv,   1.229,  0.00,  0.02,   0.001,  0.46,   0.273,  260
BER       ,     FR4N.BE.csv,   1.229,  0.01,  0.05,   0.001,  0.48,   0.215,  260
MUN       ,      TRS.MU.csv,   1.227,  0.00,  0.01,   0.001,  0.39,   0.496,  260
PNK       ,       RMDFF.csv,   1.227,  0.00,  0.05,   0.002,  0.01,   0.954,  260
TAI       ,   912000.TW.csv,   1.226,  0.00,  0.02,   0.001,  0.49,   0.300,  260
BSE       , TATASTEEL.BO.csv,   1.224,  0.00,  0.02,   0.001,  0.53,   0.227,  260
SET       ,    UPOIC.BK.csv,   1.226,  0.00,  0.02,   0.001,  0.44,   0.404,  260
BER       ,      TTA.BE.csv,   1.226,  0.00,  0.02,   0.001,  0.49,   0.373,  260
 Limited" ,       SKLKF.csv,   1.225,  0.00,  0.02,   0.001,  0.10,   0.808,  260
SAO       ,    INEP3.SA.csv,   1.223,  0.01,  0.10,   0.002,  0.32,   0.231,  260
BER       ,      SDV.BE.csv,   1.223,  0.00,  0.03,   0.001,  0.46,   0.250,  260
 Inc."    ,       WMT.F.csv,   1.222,  0.00,  0.02,   0.001,  0.63,   0.319,  260
 Inc."    ,    5353.TWO.csv,   1.222,  0.00,  0.04,   0.001,  0.38,   0.242,  260
FRA       ,       S9W.F.csv,   1.222,  0.00,  0.03,   0.001,  0.49,   0.346,  260
SAO       ,   RNEW11.SA.csv,   1.221,  0.00,  0.03,   0.001,  0.51,   0.212,  260
STU       ,     9IRA.SG.csv,   1.220,  0.01,  0.05,   0.001,  0.50,   0.200,  260
STU       ,      F5J.SG.csv,   1.220,  0.00,  0.03,   0.001,  0.51,   0.258,  260
SET       ,    TCJ-R.BK.csv,   1.220,  0.00,  0.04,   0.001,  0.21,   0.373,  260
TAI       ,     8072.TW.csv,   1.219,  0.00,  0.03,   0.001,  0.39,   0.258,  260
SHH       ,   600731.SS.csv,   1.219,  0.00,  0.03,   0.001,  0.48,   0.231,  260
NSI       , UTTAMSUGAR.NS.csv,   1.219,  0.00,  0.04,   0.001,  0.49,   0.285,  260
NSI       , RICOAUTO.NS.csv,   1.218,  0.00,  0.03,   0.001,  0.49,   0.258,  260
GER       ,      SOW.DE.csv,   1.217,  0.00,  0.02,   0.001,  0.50,   0.277,  260
SET       ,   SINGER.BK.csv,   1.217,  0.00,  0.02,   0.001,  0.40,   0.212,  260
 Ltd."    ,   603199.SS.csv,   1.216,  0.00,  0.03,   0.001,  0.50,   0.262,  260
NSI       , ENGINERSIN.NS.csv,   1.216,  0.00,  0.02,   0.001,  0.47,   0.292,  260
 Ltd."    ,     2812.TW.csv,   1.214,  0.00,  0.01,   0.001,  0.42,   0.346,  260
001"      ,      F3A.MU.csv,   1.213,  0.00,  0.03,   0.001,  0.46,   0.373,  260
 Ltd."    ,    6015.TWO.csv,   1.212,  0.00,  0.02,   0.001,  0.42,   0.250,  260
TAI       ,     1231.TW.csv,   1.212,  0.00,  0.01,   0.001,  0.54,   0.304,  260
BER       ,      SNG.BE.csv,   1.212,  0.00,  0.05,   0.001,  0.39,   0.277,  260
 Inc."    ,        SNAX.csv,   1.212,  0.01,  0.07,   0.001,  0.43,   0.196,  260
TAI       ,     3454.TW.csv,   1.211,  0.00,  0.04,   0.001,  0.45,   0.315,  260
TAI       ,     8926.TW.csv,   1.210,  0.00,  0.02,   0.001,  0.48,   0.304,  260
FRA       ,       3SE.F.csv,   1.209,  0.00,  0.05,   0.001,  0.45,   0.188,  260
STU       ,      0R6.SG.csv,   1.210,  0.00,  0.01,   0.001,  0.60,   0.238,  260
001"      ,      GR0.BE.csv,   1.209,  0.00,  0.05,   0.001,  0.50,   0.269,  260
 Ltd."    ,    6469.TWO.csv,   1.209,  0.00,  0.03,   0.001,  0.48,   0.254,  260
 Ltd."    ,    3498.TWO.csv,   1.208,  0.00,  0.03,   0.001,  0.42,   0.250,  260
LSE       ,      MAFL.L.csv,   1.207,  0.00,  0.04,   0.001,  0.15,   0.627,  260
 Ltd"     ,     2201.TW.csv,   1.207,  0.00,  0.02,   0.001,  0.51,   0.285,  260
 Ltd."    ,   600151.SS.csv,   1.207,  0.00,  0.03,   0.001,  0.49,   0.204,  260
SET       ,     SVOA.BK.csv,   1.207,  0.00,  0.06,   0.001,  0.34,   0.227,  260
MUN       ,      68M.MU.csv,   1.205,  0.00,  0.03,   0.001,  0.42,   0.404,  260
01"       ,     RJR1.MU.csv,   1.205,  0.00,  0.04,   0.001,  0.30,   0.481,  260
TWO       ,    3303.TWO.csv,   1.204,  0.00,  0.01,   0.001,  0.45,   0.315,  260
SHH       ,   603899.SS.csv,   1.203,  0.00,  0.03,   0.001,  0.45,   0.188,  260
STU       ,      HO1.SG.csv,   1.203,  0.00,  0.02,   0.001,  0.59,   0.269,  260
TAI       ,     6215.TW.csv,   1.202,  0.00,  0.02,   0.001,  0.58,   0.304,  260
01"       ,      19S.MU.csv,   1.201,  0.00,  0.03,   0.001,  0.39,   0.400,  260
FRA       ,       INL.F.csv,   1.201,  0.00,  0.02,   0.001,  0.53,   0.204,  260
TAI       ,     2838.TW.csv,   1.200,  0.00,  0.02,   0.001,  0.56,   0.315,  260
SHH       ,   600389.SS.csv,   1.199,  0.00,  0.03,   0.001,  0.53,   0.262,  260
SHH       ,   600644.SS.csv,   1.199,  0.00,  0.04,   0.001,  0.47,   0.262,  260
8769723"  ,     SDRC.MU.csv,   1.199,  0.00,  0.02,   0.001,  0.53,   0.369,  260
FRA       ,       0R6.F.csv,   1.198,  0.00,  0.02,   0.001,  0.56,   0.304,  260
HAM       ,      SOW.HM.csv,   1.198,  0.00,  0.02,   0.001,  0.50,   0.246,  260
SHH       ,   600761.SS.csv,   1.197,  0.00,  0.03,   0.001,  0.45,   0.204,  260
SHH       ,   603609.SS.csv,   1.197,  0.00,  0.03,   0.001,  0.50,   0.254,  260
TWO       ,    6556.TWO.csv,   1.197,  0.00,  0.04,   0.001,  0.26,   0.292,  260
-00001"   ,      TM5.BE.csv,   1.197,  0.00,  0.02,   0.001,  0.50,   0.215,  260
NSI       , MAWANASUG.NS.csv,   1.196,  0.00,  0.03,   0.001,  0.44,   0.185,  260
 Inc."    ,     5706.TW.csv,   1.196,  0.00,  0.03,   0.001,  0.48,   0.254,  260
NSI       ,     SKIL.NS.csv,   1.196,  0.00,  0.02,   0.001,  0.12,   0.796,  260
BSE       , SINCLAIR.BO.csv,   1.195,  0.00,  0.03,   0.001,  0.54,   0.227,  260
SHH       ,   600692.SS.csv,   1.194,  0.00,  0.03,   0.001,  0.53,   0.308,  260
NSI       , TIPSINDLTD.NS.csv,   1.194,  0.00,  0.03,   0.001,  0.47,   0.227,  260
SHH       ,   600200.SS.csv,   1.192,  0.00,  0.04,   0.001,  0.44,   0.235,  260
TAI       ,     8271.TW.csv,   1.192,  0.00,  0.01,   0.001,  0.57,   0.323,  260
 Ltd."    ,     3518.TW.csv,   1.192,  0.00,  0.03,   0.001,  0.43,   0.265,  260
TWO       ,    8931.TWO.csv,   1.191,  0.00,  0.01,   0.001,  0.47,   0.342,  260
DUS       ,      TKA.DU.csv,   1.190,  0.00,  0.03,   0.001,  0.49,   0.219,  260
MUN       ,      RYC.MU.csv,   1.189,  0.00,  0.01,   0.001,  0.44,   0.438,  260
BER       ,      SVC.BE.csv,   1.189,  0.00,  0.01,   0.001,  0.62,   0.300,  260
SET       ,    SNP-R.BK.csv,   1.188,  0.00,  0.01,   0.001,  0.06,   0.838,  260
01"       ,      RSO.MU.csv,   1.188,  0.00,  0.02,   0.001,  0.55,   0.254,  260
EBS       ,      CAT.SW.csv,   1.188,  0.00,  0.02,   0.001,  0.06,   0.850,  260
 Inc."    ,        INGN.csv,   1.188,  0.00,  0.03,   0.001,  0.55,   0.231,  260
BSE       ,  TIRUSTA.BO.csv,   1.187,  0.00,  0.03,   0.001,  0.55,   0.281,  260
001"      ,      37Z.BE.csv,   1.186,  0.00,  0.06,   0.001,  0.54,   0.227,  260
HAN       ,      SOW.HA.csv,   1.186,  0.00,  0.02,   0.001,  0.54,   0.250,  260
NSI       , BAJAJFINSV.NS.csv,   1.186,  0.00,  0.02,   0.001,  0.55,   0.246,  260
NSI       , CARBORUNIV.NS.csv,   1.186,  0.00,  0.02,   0.001,  0.41,   0.196,  260
Ltd."     ,     1442.TW.csv,   1.184,  0.00,  0.02,   0.001,  0.53,   0.304,  260
 Ltd."    ,    8064.TWO.csv,   1.184,  0.00,  0.02,   0.001,  0.45,   0.273,  260
01"       ,      2CU.BE.csv,   1.184,  0.00,  0.03,   0.001,  0.56,   0.254,  260
NSI       , TATAMETALI.NS.csv,   1.184,  0.00,  0.03,   0.001,  0.44,   0.208,  260
Inc"      ,        SCBS.csv,   1.184,  0.00,  0.01,   0.001,  0.01,   0.954,  260
 Ltd."    ,    5278.TWO.csv,   1.184,  0.00,  0.02,   0.001,  0.47,   0.331,  260
SHH       ,   600827.SS.csv,   1.184,  0.00,  0.02,   0.001,  0.48,   0.242,  260
BSE       , PAUSHAKLTD.BO.csv,   1.184,  0.00,  0.02,   0.001,  0.46,   0.215,  260
STU       ,      TKA.SG.csv,   1.184,  0.00,  0.03,   0.001,  0.49,   0.219,  260
FRA       ,       7CA.F.csv,   1.184,  0.00,  0.03,   0.001,  0.49,   0.277,  260
PNK       ,       TBLMF.csv,   1.183,  0.00,  0.03,   0.001,  0.12,   0.742,  260
BER       ,      3S7.BE.csv,   1.183,  0.00,  0.06,   0.001,  0.50,   0.238,  260
STU       ,      1S9.SG.csv,   1.183,  0.00,  0.06,   0.001,  0.45,   0.204,  260
PNK       ,       SECVY.csv,   1.183,  0.00,  0.02,   0.001,  0.01,   0.954,  260
STU       ,      SRJ.SG.csv,   1.182,  0.00,  0.02,   0.001,  0.46,   0.392,  260
SET       ,      GBX.BK.csv,   1.182,  0.00,  0.03,   0.001,  0.32,   0.288,  260
 Ltd."    ,     3008.TW.csv,   1.182,  0.00,  0.03,   0.001,  0.49,   0.227,  260
MIL       ,     ENGI.MI.csv,   1.181,  0.00,  0.01,   0.001,  0.59,   0.331,  260
MUN       ,     UCA1.MU.csv,   1.181,  0.00,  0.02,   0.001,  0.12,   0.750,  260
SET       ,    TRT-R.BK.csv,   1.181,  0.00,  0.06,   0.001,  0.19,   0.462,  260
BSE       , BAJAJFINSV.BO.csv,   1.181,  0.00,  0.02,   0.001,  0.52,   0.238,  260
TWO       ,    5263.TWO.csv,   1.180,  0.00,  0.02,   0.001,  0.36,   0.296,  260
 Inc."    ,     3094.TW.csv,   1.180,  0.00,  0.03,   0.001,  0.52,   0.265,  260
STO       ,   COPP-B.ST.csv,   1.180,  0.00,  0.03,   0.001,  0.46,   0.262,  260
BSE       , 3IINFOTECH.BO.csv,   1.180,  0.00,  0.03,   0.001,  0.44,   0.158,  260
PNK       ,       SWRAY.csv,   1.180,  0.00,  0.02,   0.001,  0.50,   0.292,  260
STU       ,      C7O.SG.csv,   1.179,  0.00,  0.06,   0.001,  0.36,   0.265,  260
NSI       ,      M&M.NS.csv,   1.179,  0.00,  0.02,   0.001,  0.59,   0.308,  260
FRA       ,       RJN.F.csv,   1.179,  0.00,  0.04,   0.001,  0.39,   0.265,  260
000625"   ,     UNBA.BE.csv,   1.179,  0.00,  0.03,   0.001,  0.54,   0.265,  260
 Ltd."    ,    5014.TWO.csv,   1.179,  0.00,  0.03,   0.001,  0.50,   0.262,  260
SET       ,   STANLY.BK.csv,   1.179,  0.00,  0.01,   0.001,  0.41,   0.350,  260
FRA       ,       SM1.F.csv,   1.179,  0.00,  0.02,   0.001,  0.53,   0.246,  260
SHH       ,   600863.SS.csv,   1.178,  0.00,  0.04,   0.001,  0.42,   0.258,  260
01"       ,      COY.MU.csv,   1.177,  0.00,  0.02,   0.001,  0.33,   0.554,  260
STU       ,      5F1.SG.csv,   1.177,  0.00,  0.03,   0.001,  0.41,   0.265,  260
 Ltd"     ,     2543.TW.csv,   1.177,  0.00,  0.03,   0.001,  0.42,   0.227,  260
DUS       ,      SZU.DU.csv,   1.177,  0.00,  0.02,   0.001,  0.57,   0.296,  260
SET       ,    SUSCO.BK.csv,   1.176,  0.00,  0.02,   0.001,  0.32,   0.273,  260
TWO       ,    6506.TWO.csv,   1.176,  0.00,  0.01,   0.001,  0.42,   0.331,  260
TWO       ,    5245.TWO.csv,   1.176,  0.00,  0.03,   0.001,  0.52,   0.273,  260
STU       ,     SAYN.SG.csv,   1.176,  0.00,  0.02,   0.001,  0.49,   0.285,  260
TWO       ,    5340.TWO.csv,   1.175,  0.00,  0.03,   0.001,  0.36,   0.223,  260
SHH       ,   600116.SS.csv,   1.175,  0.00,  0.03,   0.001,  0.50,   0.231,  260
BER       ,      SJ7.BE.csv,   1.175,  0.00,  0.02,   0.001,  0.49,   0.277,  260
 THE Registered",      42W.SG.csv,   1.174,  0.00,  0.03,   0.001,  0.44,   0.269,  260
FRA       ,      U7MA.F.csv,   1.174,  0.00,  0.04,   0.001,  0.02,   0.846,  260
01"       ,      0PY.BE.csv,   1.174,  0.00,  0.03,   0.001,  0.51,   0.265,  260
MUN       ,      RKQ.MU.csv,   1.174,  0.00,  0.04,   0.001,  0.57,   0.304,  260
 Ltd."    ,   600748.SS.csv,   1.173,  0.00,  0.03,   0.001,  0.44,   0.281,  260
TAI       ,     6235.TW.csv,   1.173,  0.00,  0.04,   0.001,  0.48,   0.250,  260
LSE       ,       BRH.L.csv,   1.172,  0.00,  0.04,   0.001,  0.26,   0.412,  260
SHH       ,   600861.SS.csv,   1.172,  0.00,  0.03,   0.001,  0.46,   0.215,  260
 Ltd."    ,     4934.TW.csv,   1.172,  0.00,  0.02,   0.001,  0.51,   0.265,  260
 Ltd."    ,     9939.TW.csv,   1.171,  0.00,  0.01,   0.001,  0.56,   0.338,  260
STU       ,      W2L.SG.csv,   1.170,  0.00,  0.03,   0.001,  0.42,   0.304,  260
 Ltd."    ,    2640.TWO.csv,   1.170,  0.00,  0.01,   0.001,  0.49,   0.262,  260
DUS       ,     CAT1.DU.csv,   1.170,  0.00,  0.02,   0.001,  0.51,   0.323,  260
NSI       , TEAMLEASE.NS.csv,   1.170,  0.00,  0.03,   0.001,  0.53,   0.204,  260
PNK       ,       STLJF.csv,   1.170,  0.00,  0.02,   0.001,  0.25,   0.508,  260
PNK       ,       SEMUF.csv,   1.170,  0.00,  0.04,   0.002,  0.03,   0.958,  260
Ltd."     ,    6016.TWO.csv,   1.169,  0.00,  0.01,   0.001,  0.51,   0.312,  260
SHH       ,   600777.SS.csv,   1.168,  0.00,  0.04,   0.001,  0.43,   0.242,  260
BSE       ,   SINGER.BO.csv,   1.167,  0.00,  0.04,   0.001,  0.33,   0.196,  260
TAI       ,     4106.TW.csv,   1.165,  0.00,  0.03,   0.001,  0.49,   0.315,  260
TAI       ,     6155.TW.csv,   1.164,  0.00,  0.02,   0.001,  0.55,   0.319,  260
FRA       ,       TR4.F.csv,   1.164,  0.00,  0.02,   0.001,  0.52,   0.265,  260
STU       ,     ADN1.SG.csv,   1.164,  0.00,  0.03,   0.001,  0.52,   0.235,  260
SHH       ,   600568.SS.csv,   1.164,  0.00,  0.02,   0.001,  0.45,   0.308,  260
DUS       ,     USX1.DU.csv,   1.164,  0.00,  0.04,   0.001,  0.51,   0.281,  260
NYQ       ,          SR.csv,   1.164,  0.00,  0.02,   0.001,  0.61,   0.288,  260
MUN       ,      4M4.MU.csv,   1.163,  0.00,  0.02,   0.001,  0.39,   0.477,  260
SHH       ,   600598.SS.csv,   1.163,  0.00,  0.02,   0.001,  0.52,   0.304,  260
HKG       ,     3678.HK.csv,   1.162,  0.00,  0.06,   0.001,  0.30,   0.423,  260
TAI       ,     1720.TW.csv,   1.161,  0.00,  0.02,   0.001,  0.51,   0.319,  260
 Ltd."    ,     3533.TW.csv,   1.160,  0.00,  0.03,   0.001,  0.49,   0.265,  260
TAI       ,     1707.TW.csv,   1.161,  0.00,  0.01,   0.001,  0.40,   0.277,  260
BSE       ,  FRSHTRP.BO.csv,   1.160,  0.00,  0.03,   0.001,  0.47,   0.219,  260
NSI       , RSYSTEMS.NS.csv,   1.160,  0.00,  0.03,   0.001,  0.41,   0.169,  260
TAI       ,     3046.TW.csv,   1.159,  0.00,  0.05,   0.001,  0.40,   0.212,  260
 Ltd."    ,    1336.TWO.csv,   1.158,  0.00,  0.03,   0.001,  0.40,   0.262,  260
TAI       ,     3038.TW.csv,   1.158,  0.00,  0.01,   0.001,  0.51,   0.350,  260
TAI       ,     2545.TW.csv,   1.157,  0.00,  0.02,   0.001,  0.57,   0.315,  260
BER       ,      1SZ.BE.csv,   1.156,  0.00,  0.05,   0.001,  0.42,   0.219,  260
NSI       , SUNCLAYLTD.NS.csv,   1.156,  0.00,  0.02,   0.001,  0.51,   0.242,  260
BER       ,     USX1.BE.csv,   1.155,  0.00,  0.03,   0.001,  0.54,   0.258,  260
          ,       FIT.F.csv,   1.156,  0.00,  0.06,   0.001,  0.49,   0.269,  260
SHH       ,   600593.SS.csv,   1.155,  0.00,  0.03,   0.001,  0.51,   0.265,  260
NSI       ,    REFEX.NS.csv,   1.155,  0.00,  0.03,   0.001,  0.47,   0.219,  260
SHH       ,   600510.SS.csv,   1.154,  0.00,  0.05,   0.001,  0.47,   0.223,  260
SET       ,       TC.BK.csv,   1.154,  0.00,  0.03,   0.001,  0.40,   0.338,  260
ASX       ,      SVS.AX.csv,   1.154,  0.00,  0.01,   0.001,  0.02,   0.954,  260
HAM       ,      TUR.HM.csv,   1.154,  0.00,  0.05,   0.001,  0.33,   0.462,  260
STU       ,      M8Y.SG.csv,   1.153,  0.00,  0.01,   0.001,  0.57,   0.335,  260
TAI       ,     6257.TW.csv,   1.153,  0.00,  0.01,   0.001,  0.48,   0.312,  260
SET       ,    GBX-R.BK.csv,   1.152,  0.00,  0.03,   0.001,  0.30,   0.358,  260
NGM       ,        INOD.csv,   1.151,  0.00,  0.04,   0.001,  0.47,   0.223,  260
SHH       ,   600062.SS.csv,   1.151,  0.00,  0.05,   0.001,  0.47,   0.238,  260
LSE       ,       UKW.L.csv,   1.151,  0.00,  0.01,   0.001,  0.59,   0.312,  260
FRA       ,       UEO.F.csv,   1.151,  0.00,  0.02,   0.001,  0.42,   0.327,  260
NSI       , CANFINHOME.NS.csv,   1.151,  0.00,  0.02,   0.001,  0.51,   0.273,  260
NSI       ,   PRECAM.NS.csv,   1.151,  0.00,  0.03,   0.001,  0.39,   0.177,  260
SET       ,       TR.BK.csv,   1.150,  0.00,  0.01,   0.001,  0.27,   0.458,  260
TAI       ,     3002.TW.csv,   1.149,  0.00,  0.02,   0.001,  0.47,   0.319,  260
NSI       ,  3MINDIA.NS.csv,   1.150,  0.00,  0.02,   0.001,  0.46,   0.177,  260
TAI       ,     3031.TW.csv,   1.150,  0.00,  0.02,   0.001,  0.46,   0.277,  260
Ltd."     ,     1808.TW.csv,   1.150,  0.00,  0.02,   0.001,  0.56,   0.308,  260
 Ltd."    ,     6153.TW.csv,   1.149,  0.00,  0.03,   0.001,  0.42,   0.238,  260
01"       ,     UAL1.MU.csv,   1.150,  0.00,  0.03,   0.001,  0.44,   0.419,  260
NSI       ,     VEDL.NS.csv,   1.149,  0.00,  0.03,   0.001,  0.53,   0.254,  260
01"       ,      UR3.BE.csv,   1.149,  0.00,  0.03,   0.001,  0.57,   0.296,  260
SET       ,     INOX.BK.csv,   1.148,  0.00,  0.03,   0.001,  0.38,   0.296,  260
0001"     ,     3V64.DU.csv,   1.148,  0.00,  0.02,   0.001,  0.57,   0.304,  260
SET       ,   VARO-R.BK.csv,   1.147,  0.00,  0.10,   0.003,  0.06,   0.592,  260
FRA       ,       CH5.F.csv,   1.147,  0.00,  0.01,   0.001,  0.39,   0.354,  260
ASX       ,      SSM.AX.csv,   1.147,  0.00,  0.02,   0.001,  0.43,   0.292,  260
 Inc."    ,       VS2.F.csv,   1.147,  0.00,  0.04,   0.001,  0.45,   0.273,  260
BER       ,      SUR.BE.csv,   1.146,  0.00,  0.03,   0.001,  0.39,   0.208,  260
01"       ,      HO1.DU.csv,   1.146,  0.00,  0.02,   0.001,  0.51,   0.262,  260
 Ltd."    ,    3357.TWO.csv,   1.146,  0.00,  0.02,   0.001,  0.43,   0.262,  260
NSI       ,  TRIVENI.NS.csv,   1.146,  0.00,  0.02,   0.001,  0.59,   0.304,  260
TAI       ,     8215.TW.csv,   1.144,  0.00,  0.02,   0.001,  0.51,   0.281,  260
SET       ,   SORKON.BK.csv,   1.144,  0.00,  0.02,   0.001,  0.30,   0.412,  260
 Ltd"     ,     1436.TW.csv,   1.144,  0.00,  0.01,   0.001,  0.43,   0.319,  260
NSI       , LINDEINDIA.NS.csv,   1.144,  0.00,  0.02,   0.001,  0.54,   0.258,  260
STU       ,      P8C.SG.csv,   1.144,  0.00,  0.05,   0.001,  0.46,   0.265,  260
BER       ,      TKA.BE.csv,   1.144,  0.00,  0.03,   0.001,  0.50,   0.223,  260
TAI       ,     3229.TW.csv,   1.143,  0.00,  0.04,   0.001,  0.34,   0.281,  260
FRA       ,      SVT1.F.csv,   1.143,  0.00,  0.02,   0.001,  0.49,   0.304,  260
STU       ,     599A.SG.csv,   1.143,  0.00,  0.03,   0.001,  0.53,   0.196,  260
TAI       ,     2352.TW.csv,   1.143,  0.00,  0.01,   0.001,  0.53,   0.350,  260
10"       ,      WMT.DU.csv,   1.143,  0.00,  0.01,   0.001,  0.57,   0.269,  260
PNK       ,       SHERF.csv,   1.142,  0.00,  0.05,   0.001,  0.35,   0.412,  260
SET       ,    MAJOR.BK.csv,   1.141,  0.00,  0.02,   0.001,  0.41,   0.269,  260
MUN       ,      PAE.MU.csv,   1.141,  0.00,  0.01,   0.001,  0.45,   0.392,  260
SAO       ,    RNEW4.SA.csv,   1.141,  0.00,  0.04,   0.001,  0.42,   0.204,  260
SET       ,  METCO-R.BK.csv,   1.140,  0.00,  0.01,   0.001,  0.13,   0.677,  260
FRA       ,       TLX.F.csv,   1.140,  0.00,  0.02,   0.001,  0.58,   0.323,  260
NSI       , SUPERSPIN.NS.csv,   1.139,  0.00,  0.04,   0.001,  0.39,   0.208,  260
BER       ,      0R6.BE.csv,   1.139,  0.00,  0.02,   0.001,  0.54,   0.277,  260
 Ltd."    ,   03473K.KS.csv,   1.139,  0.00,  0.01,   0.001,  0.51,   0.323,  260
PNK       ,       WEGRY.csv,   1.138,  0.00,  0.03,   0.001,  0.56,   0.219,  260
NSI       , SHOPERSTOP.NS.csv,   1.138,  0.00,  0.03,   0.001,  0.48,   0.254,  260
TAI       ,     4536.TW.csv,   1.136,  0.00,  0.02,   0.001,  0.45,   0.258,  260
FRA       ,       16V.F.csv,   1.135,  0.00,  0.02,   0.001,  0.50,   0.285,  260
DUS       ,      SOT.DU.csv,   1.134,  0.00,  0.01,   0.001,  0.53,   0.277,  260
01"       ,      S8T.BE.csv,   1.133,  0.00,  0.02,   0.001,  0.45,   0.254,  260
FRA       ,       UVV.F.csv,   1.133,  0.00,  0.01,   0.001,  0.51,   0.262,  260
TAI       ,     9907.TW.csv,   1.132,  0.00,  0.02,   0.001,  0.46,   0.312,  260
SET       ,   SMIT-R.BK.csv,   1.132,  0.00,  0.01,   0.001,  0.15,   0.673,  260
 Ltd."    ,     2882.TW.csv,   1.131,  0.00,  0.01,   0.000,  0.53,   0.288,  260
SHH       ,   601857.SS.csv,   1.131,  0.00,  0.02,   0.001,  0.49,   0.242,  260
MUN       ,      BEI.MU.csv,   1.132,  0.00,  0.02,   0.001,  0.53,   0.369,  260
 Ltd."    ,     2313.TW.csv,   1.129,  0.00,  0.02,   0.001,  0.48,   0.273,  260
01"       ,      27E.BE.csv,   1.130,  0.00,  0.03,   0.001,  0.44,   0.304,  260
SET       ,  TPIPL-R.BK.csv,   1.130,  0.00,  0.02,   0.001,  0.05,   0.846,  260
PNK       ,       SRHGF.csv,   1.129,  0.00,  0.02,   0.001,  0.03,   0.923,  260
 Ltd."    ,     4104.TW.csv,   1.129,  0.00,  0.01,   0.000,  0.48,   0.362,  260
 Ltd"     ,    3114.TWO.csv,   1.129,  0.00,  0.01,   0.000,  0.51,   0.292,  260
NSI       , LICNETFN50.NS.csv,   1.129,  0.00,  0.01,   0.000,  0.59,   0.319,  260
FRA       ,       42W.F.csv,   1.128,  0.00,  0.02,   0.001,  0.42,   0.304,  260
SET       ,   SVOA-R.BK.csv,   1.128,  0.00,  0.05,   0.001,  0.40,   0.342,  260
0001"     ,      M4I.DU.csv,   1.127,  0.00,  0.02,   0.000,  0.50,   0.246,  260
ASX       ,      TCO.AX.csv,   1.126,  0.00,  0.01,   0.000,  0.04,   0.912,  260
STU       ,     3V64.SG.csv,   1.126,  0.00,  0.02,   0.000,  0.50,   0.246,  260
FRA       ,       WF9.F.csv,   1.126,  0.00,  0.02,   0.001,  0.51,   0.381,  260
 Ltd."    ,     2206.TW.csv,   1.126,  0.00,  0.02,   0.000,  0.55,   0.273,  260
 Inc."    ,       5EH.F.csv,   1.126,  0.00,  0.01,   0.000,  0.24,   0.465,  260
SET       ,  UPOIC-R.BK.csv,   1.125,  0.00,  0.01,   0.001,  0.00,   0.962,  260
STU       ,      TRS.SG.csv,   1.126,  0.00,  0.01,   0.000,  0.59,   0.308,  260
SET       ,    SPI-R.BK.csv,   1.125,  0.00,  0.01,   0.000,  0.02,   0.946,  260
 Ltd."    ,     2474.TW.csv,   1.125,  0.00,  0.01,   0.000,  0.43,   0.304,  260
NSI       , SUMMITSEC.NS.csv,   1.125,  0.00,  0.04,   0.001,  0.41,   0.169,  260
 Ltd."    ,    3221.TWO.csv,   1.124,  0.00,  0.02,   0.001,  0.52,   0.265,  260
FRA       ,       RKQ.F.csv,   1.123,  0.00,  0.04,   0.001,  0.47,   0.277,  260
SET       ,   SSSC-R.BK.csv,   1.123,  0.00,  0.01,   0.001,  0.07,   0.873,  260
 Ltd."    ,     1701.TW.csv,   1.123,  0.00,  0.03,   0.001,  0.36,   0.319,  260
SET       , SITHAI-R.BK.csv,   1.122,  0.00,  0.03,   0.001,  0.38,   0.346,  260
 Ltd."    ,     9902.TW.csv,   1.122,  0.00,  0.01,   0.000,  0.43,   0.365,  260
 LTD."    ,     2017.TW.csv,   1.120,  0.00,  0.02,   0.001,  0.51,   0.250,  260
BER       ,      I8J.BE.csv,   1.119,  0.00,  0.03,   0.001,  0.48,   0.242,  260
BSE       , MAJESAUT.BO.csv,   1.120,  0.00,  0.02,   0.000,  0.50,   0.192,  260
20"       ,      SCB.BE.csv,   1.118,  0.00,  0.02,   0.000,  0.54,   0.277,  260
TAI       ,     6243.TW.csv,   1.117,  0.00,  0.03,   0.001,  0.45,   0.212,  260
 Inc."    ,       VI1.F.csv,   1.117,  0.00,  0.02,   0.000,  0.39,   0.396,  260
